prop_min,prop_covert,beta,prop_covert_top_k,prop_overt_top_k,prop_covert_rescaled,prop_all_minorities_top_k
0.05,0.011111111,0.05,0,0,0.022222222,0
0.05,0.011111111,0.1,0,0,0.022222222,0
0.05,0.011111111,0.15,0,0,0.022222222,0
0.05,0.011111111,0.2,0,0,0.022222222,0
0.05,0.011111111,0.25,0,0.008,0.022222222,0.008
0.05,0.011111111,0.3,0.006666667,0.006666667,0.022222222,0.013333333
0.05,0.011111111,0.35,0.008571429,0.011428571,0.022222222,0.02
0.05,0.011111111,0.4,0.0075,0.015,0.022222222,0.0225
0.05,0.011111111,0.45,0.006666667,0.013333333,0.022222222,0.02
0.05,0.011111111,0.5,0.006,0.012,0.022222222,0.018
0.05,0.011111111,0.55,0.005454545,0.010909091,0.022222222,0.016363636
0.05,0.011111111,0.6,0.005,0.01,0.022222222,0.015
0.05,0.011111111,0.65,0.004615385,0.009230769,0.022222222,0.013846154
0.05,0.011111111,0.7,0.004285714,0.008571429,0.022222222,0.012857143
0.05,0.011111111,0.75,0.004,0.008,0.022222222,0.012
0.05,0.011111111,0.8,0.00375,0.0075,0.022222222,0.01125
0.05,0.011111111,0.85,0.003529412,0.007058824,0.022222222,0.010588235
0.05,0.011111111,0.9,0.003333333,0.006666667,0.022222222,0.01
0.05,0.011111111,0.95,0.003157895,0.006315789,0.022222222,0.009473684
0.05,0.011111111,1,0.011,0.039,0.022222222,0.05
0.05,0.011111111,0.05,0.02,0.02,0.022222222,0.04
0.05,0.011111111,0.1,0.01,0.03,0.022222222,0.04
0.05,0.011111111,0.15,0.013333333,0.02,0.022222222,0.033333333
0.05,0.011111111,0.2,0.02,0.025,0.022222222,0.045
0.05,0.011111111,0.25,0.02,0.024,0.022222222,0.044
0.05,0.011111111,0.3,0.016666667,0.023333333,0.022222222,0.04
0.05,0.011111111,0.35,0.017142857,0.02,0.022222222,0.037142857
0.05,0.011111111,0.4,0.0175,0.0225,0.022222222,0.04
0.05,0.011111111,0.45,0.015555556,0.02,0.022222222,0.035555556
0.05,0.011111111,0.5,0.014,0.018,0.022222222,0.032
0.05,0.011111111,0.55,0.012727273,0.016363636,0.022222222,0.029090909
0.05,0.011111111,0.6,0.011666667,0.015,0.022222222,0.026666667
0.05,0.011111111,0.65,0.010769231,0.013846154,0.022222222,0.024615385
0.05,0.011111111,0.7,0.01,0.012857143,0.022222222,0.022857143
0.05,0.011111111,0.75,0.009333333,0.012,0.022222222,0.021333333
0.05,0.011111111,0.8,0.00875,0.01125,0.022222222,0.02
0.05,0.011111111,0.85,0.008235294,0.010588235,0.022222222,0.018823529
0.05,0.011111111,0.9,0.007777778,0.01,0.022222222,0.017777778
0.05,0.011111111,0.95,0.007368421,0.009473684,0.022222222,0.016842105
0.05,0.011111111,1,0.011,0.039,0.022222222,0.05
0.05,0.011111111,0.05,0,0,0.022222222,0
0.05,0.011111111,0.1,0.01,0.01,0.022222222,0.02
0.05,0.011111111,0.15,0.006666667,0.013333333,0.022222222,0.02
0.05,0.011111111,0.2,0.005,0.01,0.022222222,0.015
0.05,0.011111111,0.25,0.012,0.012,0.022222222,0.024
0.05,0.011111111,0.3,0.013333333,0.016666667,0.022222222,0.03
0.05,0.011111111,0.35,0.014285714,0.02,0.022222222,0.034285714
0.05,0.011111111,0.4,0.0125,0.0225,0.022222222,0.035
0.05,0.011111111,0.45,0.011111111,0.02,0.022222222,0.031111111
0.05,0.011111111,0.5,0.01,0.018,0.022222222,0.028
0.05,0.011111111,0.55,0.009090909,0.016363636,0.022222222,0.025454545
0.05,0.011111111,0.6,0.008333333,0.015,0.022222222,0.023333333
0.05,0.011111111,0.65,0.007692308,0.013846154,0.022222222,0.021538462
0.05,0.011111111,0.7,0.007142857,0.012857143,0.022222222,0.02
0.05,0.011111111,0.75,0.006666667,0.012,0.022222222,0.018666667
0.05,0.011111111,0.8,0.00625,0.01125,0.022222222,0.0175
0.05,0.011111111,0.85,0.005882353,0.010588235,0.022222222,0.016470588
0.05,0.011111111,0.9,0.005555556,0.01,0.022222222,0.015555556
0.05,0.011111111,0.95,0.005263158,0.009473684,0.022222222,0.014736842
0.05,0.011111111,1,0.011,0.039,0.022222222,0.05
0.05,0.011111111,0.05,0,0.02,0.022222222,0.02
0.05,0.011111111,0.1,0,0.01,0.022222222,0.01
0.05,0.011111111,0.15,0,0.02,0.022222222,0.02
0.05,0.011111111,0.2,0.005,0.015,0.022222222,0.02
0.05,0.011111111,0.25,0.008,0.012,0.022222222,0.02
0.05,0.011111111,0.3,0.006666667,0.013333333,0.022222222,0.02
0.05,0.011111111,0.35,0.005714286,0.014285714,0.022222222,0.02
0.05,0.011111111,0.4,0.0075,0.0175,0.022222222,0.025
0.05,0.011111111,0.45,0.006666667,0.015555556,0.022222222,0.022222222
0.05,0.011111111,0.5,0.006,0.014,0.022222222,0.02
0.05,0.011111111,0.55,0.005454545,0.012727273,0.022222222,0.018181818
0.05,0.011111111,0.6,0.005,0.011666667,0.022222222,0.016666667
0.05,0.011111111,0.65,0.004615385,0.010769231,0.022222222,0.015384615
0.05,0.011111111,0.7,0.004285714,0.01,0.022222222,0.014285714
0.05,0.011111111,0.75,0.004,0.009333333,0.022222222,0.013333333
0.05,0.011111111,0.8,0.00375,0.00875,0.022222222,0.0125
0.05,0.011111111,0.85,0.003529412,0.008235294,0.022222222,0.011764706
0.05,0.011111111,0.9,0.003333333,0.007777778,0.022222222,0.011111111
0.05,0.011111111,0.95,0.003157895,0.007368421,0.022222222,0.010526316
0.05,0.011111111,1,0.011,0.039,0.022222222,0.05
0.05,0.011111111,0.05,0.02,0,0.022222222,0.02
0.05,0.011111111,0.1,0.01,0.01,0.022222222,0.02
0.05,0.011111111,0.15,0.006666667,0.013333333,0.022222222,0.02
0.05,0.011111111,0.2,0.005,0.01,0.022222222,0.015
0.05,0.011111111,0.25,0.004,0.012,0.022222222,0.016
0.05,0.011111111,0.3,0.003333333,0.02,0.022222222,0.023333333
0.05,0.011111111,0.35,0.008571429,0.037142857,0.022222222,0.045714286
0.05,0.011111111,0.4,0.0075,0.0325,0.022222222,0.04
0.05,0.011111111,0.45,0.006666667,0.028888889,0.022222222,0.035555556
0.05,0.011111111,0.5,0.006,0.026,0.022222222,0.032
0.05,0.011111111,0.55,0.005454545,0.023636364,0.022222222,0.029090909
0.05,0.011111111,0.6,0.005,0.021666667,0.022222222,0.026666667
0.05,0.011111111,0.65,0.004615385,0.02,0.022222222,0.024615385
0.05,0.011111111,0.7,0.004285714,0.018571429,0.022222222,0.022857143
0.05,0.011111111,0.75,0.004,0.017333333,0.022222222,0.021333333
0.05,0.011111111,0.8,0.00375,0.01625,0.022222222,0.02
0.05,0.011111111,0.85,0.003529412,0.015294118,0.022222222,0.018823529
0.05,0.011111111,0.9,0.003333333,0.014444444,0.022222222,0.017777778
0.05,0.011111111,0.95,0.003157895,0.013684211,0.022222222,0.016842105
0.05,0.011111111,1,0.011,0.039,0.022222222,0.05
0.05,0.011111111,0.05,0,0.02,0.022222222,0.02
0.05,0.011111111,0.1,0,0.03,0.022222222,0.03
0.05,0.011111111,0.15,0.013333333,0.033333333,0.022222222,0.046666667
0.05,0.011111111,0.2,0.01,0.03,0.022222222,0.04
0.05,0.011111111,0.25,0.016,0.032,0.022222222,0.048
0.05,0.011111111,0.3,0.013333333,0.03,0.022222222,0.043333333
0.05,0.011111111,0.35,0.014285714,0.025714286,0.022222222,0.04
0.05,0.011111111,0.4,0.0125,0.0225,0.022222222,0.035
0.05,0.011111111,0.45,0.011111111,0.02,0.022222222,0.031111111
0.05,0.011111111,0.5,0.01,0.018,0.022222222,0.028
0.05,0.011111111,0.55,0.009090909,0.016363636,0.022222222,0.025454545
0.05,0.011111111,0.6,0.008333333,0.015,0.022222222,0.023333333
0.05,0.011111111,0.65,0.007692308,0.013846154,0.022222222,0.021538462
0.05,0.011111111,0.7,0.007142857,0.012857143,0.022222222,0.02
0.05,0.011111111,0.75,0.006666667,0.012,0.022222222,0.018666667
0.05,0.011111111,0.8,0.00625,0.01125,0.022222222,0.0175
0.05,0.011111111,0.85,0.005882353,0.010588235,0.022222222,0.016470588
0.05,0.011111111,0.9,0.005555556,0.01,0.022222222,0.015555556
0.05,0.011111111,0.95,0.005263158,0.009473684,0.022222222,0.014736842
0.05,0.011111111,1,0.011,0.039,0.022222222,0.05
0.05,0.011111111,0.05,0,0.02,0.022222222,0.02
0.05,0.011111111,0.1,0.01,0.01,0.022222222,0.02
0.05,0.011111111,0.15,0.006666667,0.013333333,0.022222222,0.02
0.05,0.011111111,0.2,0.005,0.01,0.022222222,0.015
0.05,0.011111111,0.25,0.004,0.012,0.022222222,0.016
0.05,0.011111111,0.3,0.003333333,0.016666667,0.022222222,0.02
0.05,0.011111111,0.35,0.008571429,0.022857143,0.022222222,0.031428571
0.05,0.011111111,0.4,0.0075,0.02,0.022222222,0.0275
0.05,0.011111111,0.45,0.006666667,0.017777778,0.022222222,0.024444444
0.05,0.011111111,0.5,0.006,0.016,0.022222222,0.022
0.05,0.011111111,0.55,0.005454545,0.014545455,0.022222222,0.02
0.05,0.011111111,0.6,0.005,0.013333333,0.022222222,0.018333333
0.05,0.011111111,0.65,0.004615385,0.012307692,0.022222222,0.016923077
0.05,0.011111111,0.7,0.004285714,0.011428571,0.022222222,0.015714286
0.05,0.011111111,0.75,0.004,0.010666667,0.022222222,0.014666667
0.05,0.011111111,0.8,0.00375,0.01,0.022222222,0.01375
0.05,0.011111111,0.85,0.003529412,0.009411765,0.022222222,0.012941176
0.05,0.011111111,0.9,0.003333333,0.008888889,0.022222222,0.012222222
0.05,0.011111111,0.95,0.003157895,0.008421053,0.022222222,0.011578947
0.05,0.011111111,1,0.011,0.039,0.022222222,0.05
0.05,0.016666667,0.05,0.02,0,0.033333333,0.02
0.05,0.016666667,0.1,0.02,0.01,0.033333333,0.03
0.05,0.016666667,0.15,0.033333333,0.013333333,0.033333333,0.046666667
0.05,0.016666667,0.2,0.035,0.01,0.033333333,0.045
0.05,0.016666667,0.25,0.032,0.008,0.033333333,0.04
0.05,0.016666667,0.3,0.026666667,0.006666667,0.033333333,0.033333333
0.05,0.016666667,0.35,0.022857143,0.014285714,0.033333333,0.037142857
0.05,0.016666667,0.4,0.02,0.0125,0.033333333,0.0325
0.05,0.016666667,0.45,0.017777778,0.011111111,0.033333333,0.028888889
0.05,0.016666667,0.5,0.016,0.01,0.033333333,0.026
0.05,0.016666667,0.55,0.014545455,0.009090909,0.033333333,0.023636364
0.05,0.016666667,0.6,0.013333333,0.008333333,0.033333333,0.021666667
0.05,0.016666667,0.65,0.012307692,0.007692308,0.033333333,0.02
0.05,0.016666667,0.7,0.011428571,0.007142857,0.033333333,0.018571429
0.05,0.016666667,0.75,0.010666667,0.006666667,0.033333333,0.017333333
0.05,0.016666667,0.8,0.01,0.00625,0.033333333,0.01625
0.05,0.016666667,0.85,0.009411765,0.005882353,0.033333333,0.015294118
0.05,0.016666667,0.9,0.008888889,0.005555556,0.033333333,0.014444444
0.05,0.016666667,0.95,0.008421053,0.005263158,0.033333333,0.013684211
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0,0,0.033333333,0
0.05,0.016666667,0.1,0.01,0.02,0.033333333,0.03
0.05,0.016666667,0.15,0.013333333,0.013333333,0.033333333,0.026666667
0.05,0.016666667,0.2,0.01,0.01,0.033333333,0.02
0.05,0.016666667,0.25,0.008,0.008,0.033333333,0.016
0.05,0.016666667,0.3,0.01,0.016666667,0.033333333,0.026666667
0.05,0.016666667,0.35,0.008571429,0.017142857,0.033333333,0.025714286
0.05,0.016666667,0.4,0.01,0.015,0.033333333,0.025
0.05,0.016666667,0.45,0.008888889,0.013333333,0.033333333,0.022222222
0.05,0.016666667,0.5,0.008,0.012,0.033333333,0.02
0.05,0.016666667,0.55,0.007272727,0.010909091,0.033333333,0.018181818
0.05,0.016666667,0.6,0.006666667,0.01,0.033333333,0.016666667
0.05,0.016666667,0.65,0.006153846,0.009230769,0.033333333,0.015384615
0.05,0.016666667,0.7,0.005714286,0.008571429,0.033333333,0.014285714
0.05,0.016666667,0.75,0.005333333,0.008,0.033333333,0.013333333
0.05,0.016666667,0.8,0.005,0.0075,0.033333333,0.0125
0.05,0.016666667,0.85,0.004705882,0.007058824,0.033333333,0.011764706
0.05,0.016666667,0.9,0.004444444,0.006666667,0.033333333,0.011111111
0.05,0.016666667,0.95,0.004210526,0.006315789,0.033333333,0.010526316
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0.02,0.02,0.033333333,0.04
0.05,0.016666667,0.1,0.04,0.01,0.033333333,0.05
0.05,0.016666667,0.15,0.026666667,0.02,0.033333333,0.046666667
0.05,0.016666667,0.2,0.02,0.015,0.033333333,0.035
0.05,0.016666667,0.25,0.028,0.028,0.033333333,0.056
0.05,0.016666667,0.3,0.023333333,0.026666667,0.033333333,0.05
0.05,0.016666667,0.35,0.022857143,0.022857143,0.033333333,0.045714286
0.05,0.016666667,0.4,0.02,0.02,0.033333333,0.04
0.05,0.016666667,0.45,0.017777778,0.017777778,0.033333333,0.035555556
0.05,0.016666667,0.5,0.016,0.016,0.033333333,0.032
0.05,0.016666667,0.55,0.014545455,0.014545455,0.033333333,0.029090909
0.05,0.016666667,0.6,0.013333333,0.013333333,0.033333333,0.026666667
0.05,0.016666667,0.65,0.012307692,0.012307692,0.033333333,0.024615385
0.05,0.016666667,0.7,0.011428571,0.011428571,0.033333333,0.022857143
0.05,0.016666667,0.75,0.010666667,0.010666667,0.033333333,0.021333333
0.05,0.016666667,0.8,0.01,0.01,0.033333333,0.02
0.05,0.016666667,0.85,0.009411765,0.009411765,0.033333333,0.018823529
0.05,0.016666667,0.9,0.008888889,0.008888889,0.033333333,0.017777778
0.05,0.016666667,0.95,0.008421053,0.008421053,0.033333333,0.016842105
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0,0,0.033333333,0
0.05,0.016666667,0.1,0,0,0.033333333,0
0.05,0.016666667,0.15,0,0,0.033333333,0
0.05,0.016666667,0.2,0.005,0.005,0.033333333,0.01
0.05,0.016666667,0.25,0.012,0.008,0.033333333,0.02
0.05,0.016666667,0.3,0.01,0.006666667,0.033333333,0.016666667
0.05,0.016666667,0.35,0.014285714,0.005714286,0.033333333,0.02
0.05,0.016666667,0.4,0.015,0.01,0.033333333,0.025
0.05,0.016666667,0.45,0.013333333,0.008888889,0.033333333,0.022222222
0.05,0.016666667,0.5,0.012,0.008,0.033333333,0.02
0.05,0.016666667,0.55,0.010909091,0.007272727,0.033333333,0.018181818
0.05,0.016666667,0.6,0.01,0.006666667,0.033333333,0.016666667
0.05,0.016666667,0.65,0.009230769,0.006153846,0.033333333,0.015384615
0.05,0.016666667,0.7,0.008571429,0.005714286,0.033333333,0.014285714
0.05,0.016666667,0.75,0.008,0.005333333,0.033333333,0.013333333
0.05,0.016666667,0.8,0.0075,0.005,0.033333333,0.0125
0.05,0.016666667,0.85,0.007058824,0.004705882,0.033333333,0.011764706
0.05,0.016666667,0.9,0.006666667,0.004444444,0.033333333,0.011111111
0.05,0.016666667,0.95,0.006315789,0.004210526,0.033333333,0.010526316
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0.02,0.02,0.033333333,0.04
0.05,0.016666667,0.1,0.03,0.01,0.033333333,0.04
0.05,0.016666667,0.15,0.033333333,0.02,0.033333333,0.053333333
0.05,0.016666667,0.2,0.04,0.025,0.033333333,0.065
0.05,0.016666667,0.25,0.032,0.02,0.033333333,0.052
0.05,0.016666667,0.3,0.03,0.016666667,0.033333333,0.046666667
0.05,0.016666667,0.35,0.025714286,0.017142857,0.033333333,0.042857143
0.05,0.016666667,0.4,0.025,0.02,0.033333333,0.045
0.05,0.016666667,0.45,0.022222222,0.017777778,0.033333333,0.04
0.05,0.016666667,0.5,0.02,0.016,0.033333333,0.036
0.05,0.016666667,0.55,0.018181818,0.014545455,0.033333333,0.032727273
0.05,0.016666667,0.6,0.016666667,0.013333333,0.033333333,0.03
0.05,0.016666667,0.65,0.015384615,0.012307692,0.033333333,0.027692308
0.05,0.016666667,0.7,0.014285714,0.011428571,0.033333333,0.025714286
0.05,0.016666667,0.75,0.013333333,0.010666667,0.033333333,0.024
0.05,0.016666667,0.8,0.0125,0.01,0.033333333,0.0225
0.05,0.016666667,0.85,0.011764706,0.009411765,0.033333333,0.021176471
0.05,0.016666667,0.9,0.011111111,0.008888889,0.033333333,0.02
0.05,0.016666667,0.95,0.010526316,0.008421053,0.033333333,0.018947368
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0.02,0,0.033333333,0.02
0.05,0.016666667,0.1,0.01,0,0.033333333,0.01
0.05,0.016666667,0.15,0.006666667,0.006666667,0.033333333,0.013333333
0.05,0.016666667,0.2,0.01,0.005,0.033333333,0.015
0.05,0.016666667,0.25,0.012,0.004,0.033333333,0.016
0.05,0.016666667,0.3,0.01,0.01,0.033333333,0.02
0.05,0.016666667,0.35,0.017142857,0.02,0.033333333,0.037142857
0.05,0.016666667,0.4,0.0175,0.0175,0.033333333,0.035
0.05,0.016666667,0.45,0.015555556,0.015555556,0.033333333,0.031111111
0.05,0.016666667,0.5,0.014,0.014,0.033333333,0.028
0.05,0.016666667,0.55,0.012727273,0.012727273,0.033333333,0.025454545
0.05,0.016666667,0.6,0.011666667,0.011666667,0.033333333,0.023333333
0.05,0.016666667,0.65,0.010769231,0.010769231,0.033333333,0.021538462
0.05,0.016666667,0.7,0.01,0.01,0.033333333,0.02
0.05,0.016666667,0.75,0.009333333,0.009333333,0.033333333,0.018666667
0.05,0.016666667,0.8,0.00875,0.00875,0.033333333,0.0175
0.05,0.016666667,0.85,0.008235294,0.008235294,0.033333333,0.016470588
0.05,0.016666667,0.9,0.007777778,0.007777778,0.033333333,0.015555556
0.05,0.016666667,0.95,0.007368421,0.007368421,0.033333333,0.014736842
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0.02,0,0.033333333,0.02
0.05,0.016666667,0.1,0.03,0.02,0.033333333,0.05
0.05,0.016666667,0.15,0.026666667,0.013333333,0.033333333,0.04
0.05,0.016666667,0.2,0.03,0.01,0.033333333,0.04
0.05,0.016666667,0.25,0.024,0.012,0.033333333,0.036
0.05,0.016666667,0.3,0.02,0.01,0.033333333,0.03
0.05,0.016666667,0.35,0.022857143,0.011428571,0.033333333,0.034285714
0.05,0.016666667,0.4,0.02,0.0125,0.033333333,0.0325
0.05,0.016666667,0.45,0.017777778,0.011111111,0.033333333,0.028888889
0.05,0.016666667,0.5,0.016,0.01,0.033333333,0.026
0.05,0.016666667,0.55,0.014545455,0.009090909,0.033333333,0.023636364
0.05,0.016666667,0.6,0.013333333,0.008333333,0.033333333,0.021666667
0.05,0.016666667,0.65,0.012307692,0.007692308,0.033333333,0.02
0.05,0.016666667,0.7,0.011428571,0.007142857,0.033333333,0.018571429
0.05,0.016666667,0.75,0.010666667,0.006666667,0.033333333,0.017333333
0.05,0.016666667,0.8,0.01,0.00625,0.033333333,0.01625
0.05,0.016666667,0.85,0.009411765,0.005882353,0.033333333,0.015294118
0.05,0.016666667,0.9,0.008888889,0.005555556,0.033333333,0.014444444
0.05,0.016666667,0.95,0.008421053,0.005263158,0.033333333,0.013684211
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0.02,0.02,0.033333333,0.04
0.05,0.016666667,0.1,0.03,0.01,0.033333333,0.04
0.05,0.016666667,0.15,0.02,0.006666667,0.033333333,0.026666667
0.05,0.016666667,0.2,0.02,0.01,0.033333333,0.03
0.05,0.016666667,0.25,0.02,0.016,0.033333333,0.036
0.05,0.016666667,0.3,0.016666667,0.02,0.033333333,0.036666667
0.05,0.016666667,0.35,0.014285714,0.025714286,0.033333333,0.04
0.05,0.016666667,0.4,0.015,0.025,0.033333333,0.04
0.05,0.016666667,0.45,0.013333333,0.022222222,0.033333333,0.035555556
0.05,0.016666667,0.5,0.012,0.02,0.033333333,0.032
0.05,0.016666667,0.55,0.010909091,0.018181818,0.033333333,0.029090909
0.05,0.016666667,0.6,0.01,0.016666667,0.033333333,0.026666667
0.05,0.016666667,0.65,0.009230769,0.015384615,0.033333333,0.024615385
0.05,0.016666667,0.7,0.008571429,0.014285714,0.033333333,0.022857143
0.05,0.016666667,0.75,0.008,0.013333333,0.033333333,0.021333333
0.05,0.016666667,0.8,0.0075,0.0125,0.033333333,0.02
0.05,0.016666667,0.85,0.007058824,0.011764706,0.033333333,0.018823529
0.05,0.016666667,0.9,0.006666667,0.011111111,0.033333333,0.017777778
0.05,0.016666667,0.95,0.006315789,0.010526316,0.033333333,0.016842105
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0.02,0.02,0.033333333,0.04
0.05,0.016666667,0.1,0.03,0.02,0.033333333,0.05
0.05,0.016666667,0.15,0.033333333,0.013333333,0.033333333,0.046666667
0.05,0.016666667,0.2,0.025,0.02,0.033333333,0.045
0.05,0.016666667,0.25,0.028,0.024,0.033333333,0.052
0.05,0.016666667,0.3,0.03,0.026666667,0.033333333,0.056666667
0.05,0.016666667,0.35,0.028571429,0.022857143,0.033333333,0.051428571
0.05,0.016666667,0.4,0.025,0.02,0.033333333,0.045
0.05,0.016666667,0.45,0.022222222,0.017777778,0.033333333,0.04
0.05,0.016666667,0.5,0.02,0.016,0.033333333,0.036
0.05,0.016666667,0.55,0.018181818,0.014545455,0.033333333,0.032727273
0.05,0.016666667,0.6,0.016666667,0.013333333,0.033333333,0.03
0.05,0.016666667,0.65,0.015384615,0.012307692,0.033333333,0.027692308
0.05,0.016666667,0.7,0.014285714,0.011428571,0.033333333,0.025714286
0.05,0.016666667,0.75,0.013333333,0.010666667,0.033333333,0.024
0.05,0.016666667,0.8,0.0125,0.01,0.033333333,0.0225
0.05,0.016666667,0.85,0.011764706,0.009411765,0.033333333,0.021176471
0.05,0.016666667,0.9,0.011111111,0.008888889,0.033333333,0.02
0.05,0.016666667,0.95,0.010526316,0.008421053,0.033333333,0.018947368
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.016666667,0.05,0.04,0,0.033333333,0.04
0.05,0.016666667,0.1,0.02,0,0.033333333,0.02
0.05,0.016666667,0.15,0.026666667,0.006666667,0.033333333,0.033333333
0.05,0.016666667,0.2,0.02,0.01,0.033333333,0.03
0.05,0.016666667,0.25,0.02,0.008,0.033333333,0.028
0.05,0.016666667,0.3,0.02,0.01,0.033333333,0.03
0.05,0.016666667,0.35,0.02,0.011428571,0.033333333,0.031428571
0.05,0.016666667,0.4,0.0175,0.015,0.033333333,0.0325
0.05,0.016666667,0.45,0.015555556,0.013333333,0.033333333,0.028888889
0.05,0.016666667,0.5,0.014,0.012,0.033333333,0.026
0.05,0.016666667,0.55,0.012727273,0.010909091,0.033333333,0.023636364
0.05,0.016666667,0.6,0.011666667,0.01,0.033333333,0.021666667
0.05,0.016666667,0.65,0.010769231,0.009230769,0.033333333,0.02
0.05,0.016666667,0.7,0.01,0.008571429,0.033333333,0.018571429
0.05,0.016666667,0.75,0.009333333,0.008,0.033333333,0.017333333
0.05,0.016666667,0.8,0.00875,0.0075,0.033333333,0.01625
0.05,0.016666667,0.85,0.008235294,0.007058824,0.033333333,0.015294118
0.05,0.016666667,0.9,0.007777778,0.006666667,0.033333333,0.014444444
0.05,0.016666667,0.95,0.007368421,0.006315789,0.033333333,0.013684211
0.05,0.016666667,1,0.017,0.033,0.033333333,0.05
0.05,0.022222222,0.05,0.02,0,0.044444444,0.02
0.05,0.022222222,0.1,0.02,0,0.044444444,0.02
0.05,0.022222222,0.15,0.04,0.006666667,0.044444444,0.046666667
0.05,0.022222222,0.2,0.035,0.005,0.044444444,0.04
0.05,0.022222222,0.25,0.028,0.008,0.044444444,0.036
0.05,0.022222222,0.3,0.026666667,0.006666667,0.044444444,0.033333333
0.05,0.022222222,0.35,0.025714286,0.011428571,0.044444444,0.037142857
0.05,0.022222222,0.4,0.025,0.0125,0.044444444,0.0375
0.05,0.022222222,0.45,0.022222222,0.011111111,0.044444444,0.033333333
0.05,0.022222222,0.5,0.02,0.01,0.044444444,0.03
0.05,0.022222222,0.55,0.018181818,0.009090909,0.044444444,0.027272727
0.05,0.022222222,0.6,0.016666667,0.008333333,0.044444444,0.025
0.05,0.022222222,0.65,0.015384615,0.007692308,0.044444444,0.023076923
0.05,0.022222222,0.7,0.014285714,0.007142857,0.044444444,0.021428571
0.05,0.022222222,0.75,0.013333333,0.006666667,0.044444444,0.02
0.05,0.022222222,0.8,0.0125,0.00625,0.044444444,0.01875
0.05,0.022222222,0.85,0.011764706,0.005882353,0.044444444,0.017647059
0.05,0.022222222,0.9,0.011111111,0.005555556,0.044444444,0.016666667
0.05,0.022222222,0.95,0.010526316,0.005263158,0.044444444,0.015789474
0.05,0.022222222,1,0.022,0.028,0.044444444,0.05
0.05,0.022222222,0.05,0.06,0.02,0.044444444,0.08
0.05,0.022222222,0.1,0.04,0.03,0.044444444,0.07
0.05,0.022222222,0.15,0.026666667,0.02,0.044444444,0.046666667
0.05,0.022222222,0.2,0.02,0.02,0.044444444,0.04
0.05,0.022222222,0.25,0.028,0.02,0.044444444,0.048
0.05,0.022222222,0.3,0.023333333,0.016666667,0.044444444,0.04
0.05,0.022222222,0.35,0.022857143,0.014285714,0.044444444,0.037142857
0.05,0.022222222,0.4,0.02,0.0125,0.044444444,0.0325
0.05,0.022222222,0.45,0.017777778,0.011111111,0.044444444,0.028888889
0.05,0.022222222,0.5,0.016,0.01,0.044444444,0.026
0.05,0.022222222,0.55,0.014545455,0.009090909,0.044444444,0.023636364
0.05,0.022222222,0.6,0.013333333,0.008333333,0.044444444,0.021666667
0.05,0.022222222,0.65,0.012307692,0.007692308,0.044444444,0.02
0.05,0.022222222,0.7,0.011428571,0.007142857,0.044444444,0.018571429
0.05,0.022222222,0.75,0.010666667,0.006666667,0.044444444,0.017333333
0.05,0.022222222,0.8,0.01,0.00625,0.044444444,0.01625
0.05,0.022222222,0.85,0.009411765,0.005882353,0.044444444,0.015294118
0.05,0.022222222,0.9,0.008888889,0.005555556,0.044444444,0.014444444
0.05,0.022222222,0.95,0.008421053,0.005263158,0.044444444,0.013684211
0.05,0.022222222,1,0.022,0.028,0.044444444,0.05
0.05,0.022222222,0.05,0.06,0.02,0.044444444,0.08
0.05,0.022222222,0.1,0.05,0.01,0.044444444,0.06
0.05,0.022222222,0.15,0.04,0.013333333,0.044444444,0.053333333
0.05,0.022222222,0.2,0.03,0.01,0.044444444,0.04
0.05,0.022222222,0.25,0.036,0.02,0.044444444,0.056
0.05,0.022222222,0.3,0.036666667,0.02,0.044444444,0.056666667
0.05,0.022222222,0.35,0.037142857,0.017142857,0.044444444,0.054285714
