Source,Target,sign
1991,723,1
1991,734,1
1991,736,1
1991,739,1
1991,780,1
1991,782,1
1991,803,1
1991,844,1
1991,848,1
1991,866,1
1991,872,1
1991,878,1
1991,895,1
1991,901,1
1991,903,1
1991,920,1
1991,926,1
1991,979,1
1991,984,1
1991,988,1
1991,1004,1
1991,1044,1
1991,1062,1
1991,1067,1
1991,1083,1
1991,1104,1
1991,1122,1
1991,1159,1
1991,1163,1
1991,1169,1
1991,1171,1
1991,1179,1
1991,1192,1
1991,1194,1
1991,1226,1
1991,1229,1
1991,1232,1
1991,1253,1
1991,1269,1
1991,1279,1
1991,1289,1
1991,1297,1
1991,1303,1
1991,1330,1
1991,1331,1
1991,1362,1
1991,1396,1
1991,1400,1
1991,1414,1
1991,1424,1
1991,1429,1
1991,1446,1
1991,1464,1
1991,1486,1
1991,1488,1
1991,1491,1
1991,1497,1
1991,1518,1
1991,1542,1
1991,1543,1
1991,1548,1
1991,1559,1
1991,1805,1
1991,1920,1
1992,601,1
1993,895,1
1994,179,1
1994,407,1
1994,454,1
1994,753,1
1994,1289,1
1994,1339,1
1994,1362,1
1994,1548,1
1994,1599,1
1995,135,1
1995,177,1
1995,305,1
1995,612,1
1995,633,1
1995,1024,1
1995,1239,1
1995,1427,1
1995,1431,1
1995,1471,1
1997,1084,1
1999,121,1
1999,177,1
1999,355,1
1999,822,1
1999,929,1
1999,984,1
1999,1330,1
